nome,uriVella,NovoElemento,uriNiovo
mono and diglycerides,http://aims.fao.org/aos/agrovoc/c_28469,diglycerides,http://aims.fao.org/aos/agrovoc/c_10374
phosphatidic acids,http://aims.fao.org/aos/agrovoc/c_36755,acids,http://aims.fao.org/aos/agrovoc/c_92
sugar phosphates,http://aims.fao.org/aos/agrovoc/c_32031,sugar,http://aims.fao.org/aos/agrovoc/c_7498
sodium alginate,http://aims.fao.org/aos/agrovoc/c_69c38105,sodium,http://aims.fao.org/aos/agrovoc/c_7145
calcium alginate,http://aims.fao.org/aos/agrovoc/c_b626bcff,calcium,http://aims.fao.org/aos/agrovoc/c_1196
calcium cyanamide,http://aims.fao.org/aos/agrovoc/c_1198,calcium,http://aims.fao.org/aos/agrovoc/c_1196
hydrogen cyanamide,http://aims.fao.org/aos/agrovoc/c_35772,hydrogen,http://aims.fao.org/aos/agrovoc/c_3724
phosphates (esters),http://aims.fao.org/aos/agrovoc/c_35987,phosphates,http://aims.fao.org/aos/agrovoc/c_35986
organic salts,http://aims.fao.org/aos/agrovoc/c_5382,salts,http://aims.fao.org/aos/agrovoc/c_33129
sodium caseinate,http://aims.fao.org/aos/agrovoc/c_8d27c0f7,sodium,http://aims.fao.org/aos/agrovoc/c_7145
calcium caseinate,http://aims.fao.org/aos/agrovoc/c_8a71605f,calcium,http://aims.fao.org/aos/agrovoc/c_1196
bile salts,http://aims.fao.org/aos/agrovoc/c_905,bile,http://aims.fao.org/aos/agrovoc/c_902
copper naphthenate,http://aims.fao.org/aos/agrovoc/c_3558ac9a,copper,http://aims.fao.org/aos/agrovoc/c_1868
quinoline alkaloids,http://aims.fao.org/aos/agrovoc/c_32021,alkaloids,http://aims.fao.org/aos/agrovoc/c_269
ergot alkaloids,http://aims.fao.org/aos/agrovoc/c_2640,alkaloids,http://aims.fao.org/aos/agrovoc/c_269
xanthine alkaloids,http://aims.fao.org/aos/agrovoc/c_32022,alkaloids,http://aims.fao.org/aos/agrovoc/c_269
uracil derivatives,http://aims.fao.org/aos/agrovoc/c_8083,uracil,http://aims.fao.org/aos/agrovoc/c_8082
guanosine monophosphate,http://aims.fao.org/aos/agrovoc/c_331064,guanosine,http://aims.fao.org/aos/agrovoc/c_3415
organic nitrogen compounds,http://aims.fao.org/aos/agrovoc/c_5389,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
amino nitrogen,http://aims.fao.org/aos/agrovoc/c_8768,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
sodium azide,http://aims.fao.org/aos/agrovoc/c_24901,sodium,http://aims.fao.org/aos/agrovoc/c_7145
amino acids,http://aims.fao.org/aos/agrovoc/c_342,acids,http://aims.fao.org/aos/agrovoc/c_92
sulfur amino acids,http://aims.fao.org/aos/agrovoc/c_36893,sulfur,http://aims.fao.org/aos/agrovoc/c_7514
flavour compounds,http://aims.fao.org/aos/agrovoc/c_28309,flavour,http://aims.fao.org/aos/agrovoc/c_10893
aroma precursors,http://aims.fao.org/aos/agrovoc/c_28518,aroma,http://aims.fao.org/aos/agrovoc/c_a75b05ef
anabolic steroids,http://aims.fao.org/aos/agrovoc/c_8781,steroids,http://aims.fao.org/aos/agrovoc/c_7407
bile acids,http://aims.fao.org/aos/agrovoc/c_903,bile,http://aims.fao.org/aos/agrovoc/c_902
bile acids,http://aims.fao.org/aos/agrovoc/c_903,acids,http://aims.fao.org/aos/agrovoc/c_92
adrenal cortex hormones,http://aims.fao.org/aos/agrovoc/c_134,cortex,http://aims.fao.org/aos/agrovoc/c_1908
adrenal cortex hormones,http://aims.fao.org/aos/agrovoc/c_134,hormones,http://aims.fao.org/aos/agrovoc/c_3663
organic arsenic compounds,http://aims.fao.org/aos/agrovoc/c_330737,arsenic,http://aims.fao.org/aos/agrovoc/c_629
sex hormones,http://aims.fao.org/aos/agrovoc/c_7013,sex,http://aims.fao.org/aos/agrovoc/c_7010
moulting hormones,http://aims.fao.org/aos/agrovoc/c_16001,moulting,http://aims.fao.org/aos/agrovoc/c_4957
growth factors,http://aims.fao.org/aos/agrovoc/c_36557,growth,http://aims.fao.org/aos/agrovoc/c_3394
carboxylic ester hydrolases,http://aims.fao.org/aos/agrovoc/c_9617,hydrolases,http://aims.fao.org/aos/agrovoc/c_3729
phosphoric monoester hydrolases,http://aims.fao.org/aos/agrovoc/c_13317,hydrolases,http://aims.fao.org/aos/agrovoc/c_3729
restriction enzymes,http://aims.fao.org/aos/agrovoc/c_27597,enzymes,http://aims.fao.org/aos/agrovoc/c_2603
serine proteases,http://aims.fao.org/aos/agrovoc/c_1b8bb2b8,serine,http://aims.fao.org/aos/agrovoc/c_6982
serine proteases,http://aims.fao.org/aos/agrovoc/c_1b8bb2b8,proteases,http://aims.fao.org/aos/agrovoc/c_6242
intramolecular lyases,http://aims.fao.org/aos/agrovoc/c_12282,lyases,http://aims.fao.org/aos/agrovoc/c_4473
intramolecular oxidoreductases,http://aims.fao.org/aos/agrovoc/c_13007,oxidoreductases,http://aims.fao.org/aos/agrovoc/c_5474
intramolecular transferases,http://aims.fao.org/aos/agrovoc/c_14957,transferases,http://aims.fao.org/aos/agrovoc/c_7865
glucose 6 phosphate isomerase,http://aims.fao.org/aos/agrovoc/c_34880,glucose,http://aims.fao.org/aos/agrovoc/c_3287
glutamate ammonia ligase,http://aims.fao.org/aos/agrovoc/c_27537,ammonia,http://aims.fao.org/aos/agrovoc/c_349
phenylalanine ammonia lyase,http://aims.fao.org/aos/agrovoc/c_29522,phenylalanine,http://aims.fao.org/aos/agrovoc/c_5777
phenylalanine ammonia lyase,http://aims.fao.org/aos/agrovoc/c_29522,ammonia,http://aims.fao.org/aos/agrovoc/c_349
glutathione peroxidase,http://aims.fao.org/aos/agrovoc/c_29508,glutathione,http://aims.fao.org/aos/agrovoc/c_11184
glucose oxidase,http://aims.fao.org/aos/agrovoc/c_27535,glucose,http://aims.fao.org/aos/agrovoc/c_3287
glucose 6 phosphate dehydrogenase,http://aims.fao.org/aos/agrovoc/c_29505,glucose,http://aims.fao.org/aos/agrovoc/c_3287
glutathione reductase,http://aims.fao.org/aos/agrovoc/c_34837,glutathione,http://aims.fao.org/aos/agrovoc/c_11184
alanine aminotransferase,http://aims.fao.org/aos/agrovoc/c_8700,alanine,http://aims.fao.org/aos/agrovoc/c_239
creatine kinase,http://aims.fao.org/aos/agrovoc/c_29528,creatine,http://aims.fao.org/aos/agrovoc/c_1952
sulfur proteins,http://aims.fao.org/aos/agrovoc/c_7516,sulfur,http://aims.fao.org/aos/agrovoc/c_7514
storage proteins,http://aims.fao.org/aos/agrovoc/c_33936,storage,http://aims.fao.org/aos/agrovoc/c_7427
seed storage proteins,http://aims.fao.org/aos/agrovoc/c_34128,seed,http://aims.fao.org/aos/agrovoc/c_6927
