nome,uriVella,NovoElemento,uriNiovo
fishery industry equipment,http://aims.fao.org/aos/agrovoc/c_d3fcf63d,industry,http://aims.fao.org/aos/agrovoc/c_3848
sonar transducers,http://aims.fao.org/aos/agrovoc/c_3f846a50,sonar,http://aims.fao.org/aos/agrovoc/c_c568829a
free-fall profilers,http://aims.fao.org/aos/agrovoc/c_7d4260b8,profilers,http://aims.fao.org/aos/agrovoc/c_f7ae79e6
diving equipment,http://aims.fao.org/aos/agrovoc/c_dd264e72,diving,http://aims.fao.org/aos/agrovoc/c_816e729b
sound generators,http://aims.fao.org/aos/agrovoc/c_6b9b1a75,sound,http://aims.fao.org/aos/agrovoc/c_7251
acoustic transponders,http://aims.fao.org/aos/agrovoc/c_3fab03cb,transponders,http://aims.fao.org/aos/agrovoc/c_f0a46682
sonar receivers,http://aims.fao.org/aos/agrovoc/c_d23ea6cc,sonar,http://aims.fao.org/aos/agrovoc/c_c568829a
surveying equipment,http://aims.fao.org/aos/agrovoc/c_e25db215,surveying,http://aims.fao.org/aos/agrovoc/c_7536
benthos collecting devices,http://aims.fao.org/aos/agrovoc/c_0b39ba0d,benthos,http://aims.fao.org/aos/agrovoc/c_878
plankton collecting devices,http://aims.fao.org/aos/agrovoc/c_93e06e57,plankton,http://aims.fao.org/aos/agrovoc/c_5950
nekton collecting devices,http://aims.fao.org/aos/agrovoc/c_a297ef23,nekton,http://aims.fao.org/aos/agrovoc/c_5105
mining equipment,http://aims.fao.org/aos/agrovoc/c_76b6f574,mining,http://aims.fao.org/aos/agrovoc/c_49983
dredges (geology),http://aims.fao.org/aos/agrovoc/c_d671b98d,geology,http://aims.fao.org/aos/agrovoc/c_3232
sonar arrays,http://aims.fao.org/aos/agrovoc/c_22aaf626,sonar,http://aims.fao.org/aos/agrovoc/c_c568829a
thermistor chains,http://aims.fao.org/aos/agrovoc/c_75ec2ca3,chains,http://aims.fao.org/aos/agrovoc/c_04f04701
seismic energy sources,http://aims.fao.org/aos/agrovoc/c_1cbfea78,energy,http://aims.fao.org/aos/agrovoc/c_2565
air guns (seismic),http://aims.fao.org/aos/agrovoc/c_d3e6a780,air,http://aims.fao.org/aos/agrovoc/c_224
deicing equipment,http://aims.fao.org/aos/agrovoc/c_d57bb932,deicing,http://aims.fao.org/aos/agrovoc/c_3c73540e
aquaculture facilities,http://aims.fao.org/aos/agrovoc/c_cbafa2e3,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
fish cages,http://aims.fao.org/aos/agrovoc/c_29786,fish,http://aims.fao.org/aos/agrovoc/c_15903
wind tunnels,http://aims.fao.org/aos/agrovoc/c_9b47bcf4,tunnels,http://aims.fao.org/aos/agrovoc/c_0f2d7511
water samples,http://aims.fao.org/aos/agrovoc/c_e7f37e3c,water,http://aims.fao.org/aos/agrovoc/c_8309
sediment samples,http://aims.fao.org/aos/agrovoc/c_d4e3d9d9,sediment,http://aims.fao.org/aos/agrovoc/c_25341
