nome,uriVella,NovoElemento,uriNiovo
bed forms,http://aims.fao.org/aos/agrovoc/c_e0bbf98a,bycatch excluder devices,http://aims.fao.org/aos/agrovoc/c_fe6a0492
sand waves,http://aims.fao.org/aos/agrovoc/c_f1e25b98,sand,http://aims.fao.org/aos/agrovoc/c_6779
waves (sand),http://aims.fao.org/aos/agrovoc/c_f1e25b98,sand,http://aims.fao.org/aos/agrovoc/c_6779
iceberg scour marks,http://aims.fao.org/aos/agrovoc/c_932f24b1,icebergs,http://aims.fao.org/aos/agrovoc/c_500c2ea6
iceberg scour marks,http://aims.fao.org/aos/agrovoc/c_932f24b1,scour marks,http://aims.fao.org/aos/agrovoc/c_aec018e2
sediment drifts,http://aims.fao.org/aos/agrovoc/c_0a02e602,sediment,http://aims.fao.org/aos/agrovoc/c_25341
sediment ridges,http://aims.fao.org/aos/agrovoc/c_0a02e602,sediment,http://aims.fao.org/aos/agrovoc/c_25341
sand bars,http://aims.fao.org/aos/agrovoc/c_925ae357,sand,http://aims.fao.org/aos/agrovoc/c_6779
sand bars,http://aims.fao.org/aos/agrovoc/c_925ae357,nearshore bars,http://aims.fao.org/aos/agrovoc/c_1f8d33b3
sand ripples,http://aims.fao.org/aos/agrovoc/c_e8ee4105,sand,http://aims.fao.org/aos/agrovoc/c_6779
ripples (sand),http://aims.fao.org/aos/agrovoc/c_e8ee4105,sand,http://aims.fao.org/aos/agrovoc/c_6779
mud banks,http://aims.fao.org/aos/agrovoc/c_c067af03,mud,http://aims.fao.org/aos/agrovoc/c_4973
mud banks,http://aims.fao.org/aos/agrovoc/c_c067af03,banks,http://aims.fao.org/aos/agrovoc/c_812
scour hollows,http://aims.fao.org/aos/agrovoc/c_5cb151c8,digestive disorders,http://aims.fao.org/aos/agrovoc/c_2273
sand ribbons,http://aims.fao.org/aos/agrovoc/c_7d99e801,sand,http://aims.fao.org/aos/agrovoc/c_6779
gravel waves,http://aims.fao.org/aos/agrovoc/c_9bf9bd38,gravel,http://aims.fao.org/aos/agrovoc/c_24850
sand patches,http://aims.fao.org/aos/agrovoc/c_db18236d,sand,http://aims.fao.org/aos/agrovoc/c_6779
bedding structures,http://aims.fao.org/aos/agrovoc/c_e84175ae,litter for animals,http://aims.fao.org/aos/agrovoc/c_434
sole marks,http://aims.fao.org/aos/agrovoc/c_ea73a8d4,soles,http://aims.fao.org/aos/agrovoc/c_7227
scour marks,http://aims.fao.org/aos/agrovoc/c_aec018e2,digestive disorders,http://aims.fao.org/aos/agrovoc/c_2273
trace fossils,http://aims.fao.org/aos/agrovoc/c_dd34eea6,fossils,http://aims.fao.org/aos/agrovoc/c_10989
fossilized tracks,http://aims.fao.org/aos/agrovoc/c_a6881706,tracks,http://aims.fao.org/aos/agrovoc/c_7845
turbidity current structures,http://aims.fao.org/aos/agrovoc/c_9ff38460,turbidity currents,http://aims.fao.org/aos/agrovoc/c_c19cbe85
ash layers,http://aims.fao.org/aos/agrovoc/c_96e1cab0,ashes,http://aims.fao.org/aos/agrovoc/c_15728
ash layers,http://aims.fao.org/aos/agrovoc/c_96e1cab0,layers,http://aims.fao.org/aos/agrovoc/c_f851fe26
ice jams,http://aims.fao.org/aos/agrovoc/c_467029a9,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice jams,http://aims.fao.org/aos/agrovoc/c_467029a9,jams,http://aims.fao.org/aos/agrovoc/c_4037
geological structures,http://aims.fao.org/aos/agrovoc/c_8fd09985,structures,http://aims.fao.org/aos/agrovoc/c_330905
stratigraphic traps,http://aims.fao.org/aos/agrovoc/c_9d4ca315,traps,http://aims.fao.org/aos/agrovoc/c_7879
ice leads,http://aims.fao.org/aos/agrovoc/c_7e2a6237,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice clearings,http://aims.fao.org/aos/agrovoc/c_86bda733,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice canopy,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,ice,http://aims.fao.org/aos/agrovoc/c_3782
ice canopy,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,canopy,http://aims.fao.org/aos/agrovoc/c_1262
submarine ice profiles,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
submarine ice profiles,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,ice,http://aims.fao.org/aos/agrovoc/c_3782
submarine ice profiles,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,profiles,http://aims.fao.org/aos/agrovoc/c_c4457c2d
underwater ice profiles,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,ice,http://aims.fao.org/aos/agrovoc/c_3782
underwater ice profiles,http://aims.fao.org/aos/agrovoc/c_9f4c3f31,profiles,http://aims.fao.org/aos/agrovoc/c_c4457c2d
river mouth,http://aims.fao.org/aos/agrovoc/c_8f998050,rivers,http://aims.fao.org/aos/agrovoc/c_6617
river mouth,http://aims.fao.org/aos/agrovoc/c_8f998050,mouth,http://aims.fao.org/aos/agrovoc/c_4960
earth crust,http://aims.fao.org/aos/agrovoc/c_48e7a681,earth,http://aims.fao.org/aos/agrovoc/c_2437
