nome,uriVella,NovoElemento,uriNiovo
rose water,http://aims.fao.org/aos/agrovoc/c_91dd4904,water,http://aims.fao.org/aos/agrovoc/c_8309
cocoa pulp,http://aims.fao.org/aos/agrovoc/c_ac160903,pulp,http://aims.fao.org/aos/agrovoc/c_6364
cocoa mucilage,http://aims.fao.org/aos/agrovoc/c_ac160903,mucilages,http://aims.fao.org/aos/agrovoc/c_32027
feeding stuffs,http://aims.fao.org/aos/agrovoc/c_2843,feeding,http://aims.fao.org/aos/agrovoc/c_2838
animal feeding stuffs,http://aims.fao.org/aos/agrovoc/c_2843,animal feeding,http://aims.fao.org/aos/agrovoc/c_429
foods for animals,http://aims.fao.org/aos/agrovoc/c_2843,foods,http://aims.fao.org/aos/agrovoc/c_3032
foods for animals,http://aims.fao.org/aos/agrovoc/c_2843,animals,http://aims.fao.org/aos/agrovoc/c_444
animal feeds,http://aims.fao.org/aos/agrovoc/c_2843,animals,http://aims.fao.org/aos/agrovoc/c_444
animal feed,http://aims.fao.org/aos/agrovoc/c_2843,animals,http://aims.fao.org/aos/agrovoc/c_444
grain feed,http://aims.fao.org/aos/agrovoc/c_3349,grain,http://aims.fao.org/aos/agrovoc/c_3346
fodder legumes,http://aims.fao.org/aos/agrovoc/c_2834,forage,http://aims.fao.org/aos/agrovoc/c_36108
forage legumes,http://aims.fao.org/aos/agrovoc/c_2834,forage,http://aims.fao.org/aos/agrovoc/c_36108
root feeds,http://aims.fao.org/aos/agrovoc/c_2836,roots,http://aims.fao.org/aos/agrovoc/c_6651
fodder beet,http://aims.fao.org/aos/agrovoc/c_4576,forage,http://aims.fao.org/aos/agrovoc/c_36108
gluten feed,http://aims.fao.org/aos/agrovoc/c_24179,gluten,http://aims.fao.org/aos/agrovoc/c_3294
whole crop silage,http://aims.fao.org/aos/agrovoc/c_24915,crops,http://aims.fao.org/aos/agrovoc/c_1972
fish silage,http://aims.fao.org/aos/agrovoc/c_65ee7506,fish,http://aims.fao.org/aos/agrovoc/c_15903
desiccated fodders,http://aims.fao.org/aos/agrovoc/c_2207,forage,http://aims.fao.org/aos/agrovoc/c_36108
cruciferous fodder crops,http://aims.fao.org/aos/agrovoc/c_2830,feed crops,http://aims.fao.org/aos/agrovoc/c_2829
leaf meal,http://aims.fao.org/aos/agrovoc/c_16374,leaves,http://aims.fao.org/aos/agrovoc/c_4243
grass meal,http://aims.fao.org/aos/agrovoc/c_16374,grasses,http://aims.fao.org/aos/agrovoc/c_3362
lucerne meal,http://aims.fao.org/aos/agrovoc/c_25483,Medicago sativa,http://aims.fao.org/aos/agrovoc/c_4693
insects as feed,http://aims.fao.org/aos/agrovoc/c_1387360728114,insects,http://aims.fao.org/aos/agrovoc/c_8dcb26c2
insect feed,http://aims.fao.org/aos/agrovoc/c_1387360728114,insects,http://aims.fao.org/aos/agrovoc/c_8dcb26c2
pet foods,http://aims.fao.org/aos/agrovoc/c_5743,pet animals,http://aims.fao.org/aos/agrovoc/c_5742
pet foods,http://aims.fao.org/aos/agrovoc/c_5743,foods,http://aims.fao.org/aos/agrovoc/c_3032
